source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,DU_Bad_Count,DU_good_cnt,total_cnt
android,LTE_1_HOUR,Delhi NCR,382,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,382,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,382,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,385,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,385,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,385,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,388,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,389,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,390,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,391,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,393,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,395,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Delhi NCR,397,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,143,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,144,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,144,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,162,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,162,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,164,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,164,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,164,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,401,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,401,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,403,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,404,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,404,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,404,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,404,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,408,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,411,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,413,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,416,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,416,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,421,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,421,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,421,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,421,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,421,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,423,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,425,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,425,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,434,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,435,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,435,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,437,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,449,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,453,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,453,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,453,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,453,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,455,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,456,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,456,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,456,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,456,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,457,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,457,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,459,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,459,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,460,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,460,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,460,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,461,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,462,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,462,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,466,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,466,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,467,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,467,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,469,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,469,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Pune,191,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Pune,193,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Pune,298,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Pune,301,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Pune,314,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Pune,315,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,498,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,498,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,82,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,96,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,105,POPULARITY_INDEX_5,WEEKEND,EVENING,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,339,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,339,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,344,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,475,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,476,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,476,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,476,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,482,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,482,POPULARITY_INDEX_5,FRIDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,482,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,484,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,484,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Chennai,484,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,55,POPULARITY_INDEX_5,FRIDAY,EARLY,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,55,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,55,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,239,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,241,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,243,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,FRIDAY,MORNING,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,267,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,268,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,348,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,349,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,350,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,350,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,350,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,351,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,351,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,357,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,357,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,357,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,370,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,374,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,376,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,381,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,386,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,387,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,388,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,390,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,391,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,395,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,401,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,408,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,408,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,411,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,412,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,412,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,413,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,414,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,416,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,416,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,421,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,423,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,426,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,435,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,435,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,437,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,449,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,456,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,456,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,456,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,456,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,457,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,457,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,459,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,462,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,467,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,467,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,469,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,469,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,193,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,276,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,276,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,276,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,305,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,316,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,316,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,2hr,0,1,1
